DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2008,16.0953116263198,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.2927442444235,16.9545863220407,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2009,15.0716396899024,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.9072973759551,16.3307337055145,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2010,14.2402258767963,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.6615073099874,16.0124605377019,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2011,13.8635523592066,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.8321882858252,16.2399523991028,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2012,12.9176722311453,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.5656438705344,15.7527013944406,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2013,12.3679990437742,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.71755840681088,15.7530685084665,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2014,11.8484785866374,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.93699178743702,15.6808203242083,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2015,11.4079013402353,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.24255217431663,15.740593322858,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2016,10.9783614582726,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,7.63668992491857,15.7594656244336,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2017,10.5966451059832,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,7.12349884827021,15.8150331406617,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2018,10.2251013608322,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,6.58099704531659,15.8496383875819,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2019,9.88311311708789,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,6.13125635206616,15.7425816815102,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2000,84.232071,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2001,85.102043,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2002,85.972008,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2003,86.84198,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2004,87.711952,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2005,88.581917,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2006,89.451889,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2007,90.321861,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2008,91.191826,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2009,92.061798,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2010,92.93177,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2011,93.801735,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2012,94.671707,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2013,95.541679,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2014,96.411644,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2015,97.281616,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2016,98.151588,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2017,99.021553,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2018,99.891525,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2019,99.891525,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2020,99.891525,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2000,15.767928,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2001,14.897959,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2002,14.027989,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2003,13.158019,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2004,12.28805,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2005,11.41808,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2006,10.548111,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2007,9.6781416,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2008,8.8081713,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2009,7.9382019,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2010,7.0682325,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2011,6.1982632,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2012,5.3282933,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2013,4.458324,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2014,3.5883543,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2015,2.7183847,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2016,1.8484153,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2017,.97844577,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2018,.1084762,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2019,.1084762,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2020,.1084762,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,WS_HCF_S-N: Proportion of health care facilities with no sanitation service,_T: Total,2019,5.4130807,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2020) WASH in Health Care Facilities,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2000,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2001,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2002,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2003,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2004,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2005,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2006,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2007,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2008,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2009,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2010,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2011,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2012,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2013,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2014,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2015,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2016,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2017,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2018,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2019,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2020,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2000,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2001,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2002,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2003,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2004,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2005,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2006,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2007,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2008,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2009,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2010,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LIE: Liechtenstein,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2011,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
